CC[CH:1]=[O+]C(C)C,1.6585311384
CCC(C)[C:1](=O)C(CC)CC,-31.6969679279686
CCC(C)[C+:1](c1ccccc1)C(CC)CC,0.3314811681
CCC[C:1](=C(C)C(=O)CC)CC,-24.9167859564
c1ccc(cc1)C[C:1](=O)N,-32.0474915165
CCC[CH:1]=CC(=O)CC,-20.3540772267
CC(C)[N+](=[CH2:1])C(C)C,-9.7153177345
CC(C)[C:1](=O)NC,-36.8667502057
CCC(C(C)C)O[C:1](=O)C,-30.8332942747
CCC[C+:1](CCC)C=C,5.4126862923
[CH2:1]=[NH2+],-2.9325583256
CC[C:1](=C[N+](=O)[O-])c1ccccc1,-14.8560011861
CC[C+:1](CC(C)C)C(C)C,3.8008001317
CC(=[C:1](C)c1ccccc1)C#N,-25.3376273051
CC(C)[C:1](=[OH+])C(C)C,-1.8749475597
CC[C+:1](Cc1ccccc1)C(C)(C)C,7.0547169053
CC(C)[C+:1](Cc1ccccc1)Cc2ccccc2,7.9706451078
CCC[CH:1]=NC(C)(C)C,-36.58989888085232
[CH:1](=O)N,-30.9895411349
CCC[C:1](=CC=O)C,-20.34096012566239
CC[C+:1](CC(C)C)CC(C)C,3.3204039735
CCCC(=[C:1](C)C)C#N,-25.6176133452
CC[C:1](=[O+]C(C)C)CC,-2.5467121598
CC[C+:1](CC)C(C)(C)C,4.1819856383
C[C:1](=CC=O)C,-19.1299711776
CCC(=O)C=[CH2:1],-17.805417579553357
CCCC(=[CH:1]c1ccccc1)[N+](=O)[O-],-12.0698571074
CCCN[C:1](=O)Cc1ccccc1,-33.945807665
C[CH:1]=NC(C)(C)C,-35.1852843204
CC(=[CH:1]c1ccccc1)C(=O)C,-21.1470006769
CCC(=C[C+:1](C)CC)C,-0.1100386384
c1ccc(cc1)[CH:1]=[OH+],1.6437989577
CC[C:1](=[NH2+])Cc1ccccc1,-9.3633530911
CCC[C:1](=NCC)CC,-36.4454031322
CC[C:1](=C[N+](=O)[O-])CC,-14.3635201231
CCC[C+:1](CCC)C=C(C)C,-0.2326598502
CC[C:1](=[O+]C)C(C)C,-2.3294470973
CC(C)C[C+:1](C)C,6.8862245359
CC[N+](=[CH:1]C(C)(C)C)CC,-10.552230246890785
CC[CH:1]=CC(=O)CC,-20.0933384514
CC[C+:1](c1ccccc1)C(C)(C)C,3.8933106488
CC[C+:1](CC(C)(C)C)c1ccccc1,1.9278296387
CC[CH:1]=C(CC)C#N,-24.6913224935
CC(C)[C+:1](Cc1ccccc1)C(C)(C)C,4.0374292994
CCC[C+:1](CC)CC,6.7486365443
CCC(CC)[C:1](=O)OCC,-31.9469307741
C[C:1](=[N+](C)C)C(C)(C)C,-12.2827590557
CC(C)[C:1](=C(C)[N+](=O)[O-])c1ccccc1,-14.1326948297
CC[O+]=[CH:1]Cc1ccccc1,4.0544885446
CCC[C+:1](CC)CC(C)C,6.143163539
[CH2:1]=[O+]Cc1ccccc1,9.5080848852
CC[CH:1]=C(C)C#N,-24.3837365759
CC[C:1](=[OH+])C,-0.4498057596
CC[O+]=[CH:1]C,2.8562394734
CC(C)(C)[C:1](=O)Cc1ccccc1,-28.8614110186
CCC(=C[CH+:1]C)CC,2.726535877
CCC[C:1](=NCC)C(C)C,-38.6882212303
CCCN=[C:1](CC)CC,-37.119960634
CCC[C:1](=[O+]CC)CCC,-2.3033100717
CCC[C+:1](C)C=C(C)C,-0.391863011
CCC[C+:1](CC(C)C)C(C)C,3.9626174433553865
CC(C)(C)C[C+:1](Cc1ccccc1)c2ccccc2,2.7358358413
CC[O+]=[C:1](C)c1ccccc1,-2.7582086974
CC[C:1](=O)OCC(C)(C)C,-30.6357675499
CC(C)(C)[C+:1](Cc1ccccc1)C(C)(C)C,5.065302234
CCC[C:1](=C(CC)C(=O)C)C,-24.1306341027
CCC(=[C:1](C)C)C=O,-21.2049136118
CCC(=C[CH+:1]C)C,3.0921381406
CCC(=[CH2:1])C=O,-15.996209401336666
CCC(CC)[C+:1](CC(C)(C)C)c1ccccc1,-0.4574625872
C[C:1](=O)OCC(C)(C)C,-30.2863354888
CC[C+:1](C(C)(C)C)C(C)(C)C,3.9678085883
CCC[CH:1]=NC,-34.1696844295
CC(C)C[C+:1](c1ccccc1)c2ccccc2,2.3196787621
CCC[N+](=[CH2:1])CCC,-7.9885437536
CCC(=[CH:1]C)C(=O)C,-21.4530310254
c1ccc(cc1)[C:1](=O)c2ccccc2,-25.9636270013
CC=C[C+:1](C)c1ccccc1,0.6415017758
CC[C:1](=CC#N)CC,-24.2930240585
C[CH:1]=C(C)C#N,-22.538946956462603
CCC(=[C:1](C)C)[N+](=O)[O-],-15.3025650372
CCC[CH:1]=CC=O,-17.2540210892
CC(C)[CH:1]=[NH2+],-7.3781692615
CCC[C:1](=CC#N)CCC,-24.0902441148
CCC(C(C)C)[C+:1](c1ccccc1)C(C)C,0.4322990493
CC(C)[C+:1](C)C,7.0597105768
CC(C)C[CH+:1]c1ccccc1,8.8798946509
CCCC=C[C+:1](C)C,2.2264443732
CCCO[C:1](=O)CC(C)(C)C,-31.3782000122
CC(C)(C)[C+:1](Cc1ccccc1)Cc2ccccc2,7.4379307032
CC(C)C[C:1](=O)CC(C)C,-32.9545046868
CCC(C(C)C)[C:1](=O)c1ccccc1,-28.4987563056
CCC[C:1](=C(C)C#N)c1ccccc1,-26.931773799925466
CN=[CH:1]Cc1ccccc1,-32.3811666166
CCC[C:1](=O)C(CC)C(C)C,-33.8904882327
CCO[CH:1]=O,-26.2308070114
CC(C)N[CH:1]=O,-32.7689031358
CCCC=C[C+:1](C)CC,1.9978755752
CC[C:1](=C(C)C(=O)C)CC,-23.9998472479
C[C+:1](C=C)c1ccccc1,3.0232704104823194
CC(C)[C:1](=O)C,-27.6490188786
CC[CH:1]=C(C(C)C)[N+](=O)[O-],-13.0487176481
CCC(C)[C:1](=O)c1ccccc1,-27.1702995527
CCC[C+:1](C)C(C)(C)C,5.6429633026
CCC(=[C:1](C)C)C#N,-26.0552888253
CC(C)O[CH:1]=O,-26.859197718229463
CC[CH:1]=[O+]CC,2.0323458108279175
CC[C+:1](C=CC)c1ccccc1,1.781087913505409
[CH2:1]=CC#N,-19.5438138412
C[CH:1]=C(C#N)C(C)C,-24.879027611972425
CC(C)C[C+:1](CC(C)C)C(C)C,4.4389753342
CCCN(CCC)[C:1](=O)C,-35.44033548227331
[CH2+:1]c1ccccc1,13.3326457338
CN=[CH:1]c1ccccc1,-33.56547015
C[C:1](=CC=O)c1ccccc1,-19.6755221554
CCC[C:1](=[N+](C)C)CC(C)C,-14.5576784468
CC[C+:1](CC)C=C,4.7330266286
